trial,base_w,base_h,l_x,l_w,l_h,l_t,arm_z,t,ç≈ëÂóhÇÍ(mm),ç≈ëÂóhÇÍ(mm)_direction,à⁄ìÆéûä‘(s),à⁄ìÆéûä‘(s)_direction,non_domi,Lå^å`èÛ,Lå^å`èÛ_lb,Lå^å`èÛ_ub,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_lb,ÉxÅ[ÉXÇ∆Lå^ÇÃä÷åW_ub,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_lb,ÉAÅ[ÉÄÇ∆Lå^ÇÃä÷åW_ub,feasible,hypervolume,message,time
128,5.000593033,1.44750747,1.279678288,2.410469279,4.824238494,1.002260012,3.201874204,3.37E-05,3.892509869,minimize,3.37E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,5.63E-08,,33:18.7
129,5.049309935,1.443298431,1.193629673,2.204208143,4.735489588,1.009734016,3.625516955,3.31E-05,4.052103664,minimize,3.31E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,9.73E-07,,33:40.8
130,5.060713046,1.422546455,1.024019621,2.09650116,4.718677501,1.10969836,3.716744834,3.07E-05,3.969029631,minimize,3.07E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,1.50E-06,,34:03.1
131,5.17555998,1.39128896,1.0143018,2.141254707,4.576789842,1.254058175,3.666844282,2.99E-05,3.348571497,minimize,2.99E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.50E-06,,34:25.4
132,5.284555155,1.334023196,1.022652731,2.027372861,4.484513404,1.332454181,3.699149781,2.98E-05,3.29512424,minimize,2.98E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.50E-06,,34:48.4
133,5.024754502,1.408222578,1.01776851,2.13468678,4.490949096,1.47680168,3.875605803,2.93E-05,2.638926096,minimize,2.93E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,35:11.0
134,5.081477085,1.402807394,0.940938204,2.026854392,4.564253732,1.679131664,3.889819304,3.06E-05,2.428679822,minimize,3.06E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,36:23.9
135,5.021303939,1.4379388,1.295644112,2.211210271,4.629439877,1.919858026,3.871994629,2.79E-05,2.373244382,minimize,2.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,36:49.0
136,5.015113338,1.470363878,1.266120206,2.102900623,4.62543596,1.984237962,3.812123357,2.68E-05,2.734374675,minimize,2.68E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,37:14.7
137,5.125862187,1.497670088,1.210921958,2.311006516,4.51663278,2.027583097,3.866602333,3.29E-05,1.202565453,minimize,3.29E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,1.56E-06,,37:52.6
138,5.00111468,1.488685379,1.078451799,2.168114138,4.439649872,2.111913896,3.900775636,2.66E-05,2.557654421,minimize,2.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,38:14.9
139,5.08539359,1.392953925,1.285211744,2.369766145,4.610355607,2.154134962,3.817060446,3.10E-05,1.552517253,minimize,3.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,1.56E-06,,39:26.5
140,5.232029047,1.384118688,1.405042736,2.380543214,4.687604752,1.951517798,3.81761834,3.34E-05,1.274188692,minimize,3.34E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,1.56E-06,,39:49.7
141,5.143202054,1.351230238,1.193584193,2.381674011,4.695380336,2.18402335,3.939370891,3.08E-05,1.771876305,minimize,3.08E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,1.56E-06,,40:14.6
142,5.125948759,1.423579002,1.375562852,2.156767644,4.485468157,1.84395475,3.629612086,2.51E-05,2.996957891,minimize,2.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,40:39.6
143,5.286564885,1.361789496,1.284923121,2.196450795,4.470714791,1.822452012,3.715417727,2.78E-05,2.501362346,minimize,2.78E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,1.56E-06,,41:03.2
144,5.224183303,1.381606446,1.276356002,2.266234963,4.411629845,1.736640471,3.605577006,2.75E-05,2.434468153,minimize,2.75E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,2.24E-06,,41:27.3
145,5.368022629,1.326349809,1.469995634,2.00707082,4.39404902,1.883776978,3.621798104,2.56E-05,3.396845219,minimize,2.56E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.24E-06,,41:51.4
146,5.342504684,1.446571771,1.518860237,2.416788286,4.412109153,1.650440401,3.687121904,2.74E-05,2.310727543,minimize,2.74E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.24E-06,,42:15.1
147,5.377047412,1.398902719,1.50801211,2.424060319,4.525974769,1.545190659,3.585968749,2.70E-05,2.589484824,minimize,2.70E-05,minimize,TRUE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,42:39.1
148,5.181276071,1.442793777,1.399206197,2.48421038,4.595775393,1.749326384,3.695208468,2.80E-05,2.043612393,minimize,2.80E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,43:03.1
149,5.132173859,1.414924994,1.290160473,2.520883042,4.653609209,1.895543223,3.68457093,2.85E-05,1.830441121,minimize,2.85E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,43:27.1
150,5.112401853,1.369069621,1.178973657,2.529446107,4.745897011,1.982990801,3.617490857,3.27E-05,1.207453274,minimize,3.27E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,43:51.8
151,5.263789085,1.296699558,1.434250243,2.33866229,4.546177296,1.818281009,3.575969068,2.94E-05,2.182823212,minimize,2.94E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,44:16.8
152,5.065315286,1.422765105,1.63490267,2.171948378,4.647726164,2.147280235,3.733876104,2.72E-05,2.61705325,minimize,2.72E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,44:41.8
153,5.385300991,1.343503121,1.312594278,2.408767039,4.787834938,1.546222346,3.666217503,3.26E-05,1.973793677,minimize,3.26E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,45:06.6
154,5.408934205,1.323178911,1.14051823,2.324812742,4.803522453,2.110702591,3.711431826,3.11E-05,2.128696812,minimize,3.11E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,45:31.8
155,5.316421495,1.417247026,1.253383694,2.194142054,4.600482191,1.460093931,3.601175504,2.99E-05,2.535716977,minimize,2.99E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,45:57.4
156,5.20086351,1.372460941,1.445270942,2.000793168,4.503883936,1.965581589,3.543952708,2.69E-05,3.159514151,minimize,2.69E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,46:23.3
157,5.312684432,1.555467245,0.999818292,2.58703375,4.863519182,1.462710385,3.684200279,3.26E-05,1.893390054,minimize,3.26E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,46:50.2
158,5.088860659,1.456545493,1.216542466,2.180054901,4.661569495,1.793924327,3.448860838,2.83E-05,2.379541214,minimize,2.83E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,47:15.9
159,5.455359473,1.388196942,1.63489334,2.421861205,4.810671257,1.433970654,3.620112037,3.10E-05,2.405363538,minimize,3.10E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,47:41.8
160,5.285390157,1.480765125,1.446289922,2.284842873,4.561667127,2.041116328,3.434261245,2.51E-05,2.696407586,minimize,2.51E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,48:08.0
161,5.454119673,1.587788754,1.650533731,2.516876769,4.715608713,2.378559446,3.342494889,2.73E-05,2.054939512,minimize,2.73E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,48:34.2
162,5.420045539,1.51565735,1.729394268,2.616857609,4.784417666,2.154061777,3.358282454,3.01E-05,1.372496724,minimize,3.01E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,49:00.3
163,5.478437215,1.505870137,1.432314645,2.640934679,4.791851812,2.283229538,3.303348132,3.41E-05,0.883919948,minimize,3.41E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,49:27.3
164,5.35399759,1.522187497,1.380311711,2.656363792,4.921890387,1.263615787,3.28283197,3.22E-05,2.656481398,minimize,3.22E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,49:54.5
165,5.46263101,1.5593266,1.650823152,2.2918032,4.70398209,2.175892395,3.445272462,3.05E-05,1.797601935,minimize,3.05E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,50:21.8
166,5.267923527,1.487780032,1.564550329,2.532543298,4.764703673,1.149627805,3.373992454,2.96E-05,3.646817208,minimize,2.96E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,50:49.2
167,5.386950508,1.492936613,1.024225099,2.724361204,4.865757086,2.029391849,3.464854006,5.47E-05,0.004305979,minimize,5.47E-05,minimize,FALSE,1,0,,1,0,,1,0,,FALSE,2.38E-06,,51:17.1
168,5.542602677,1.566998853,1.722591563,2.434122694,4.639913726,1.167910221,3.223833152,3.38E-05,2.519541448,minimize,3.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,51:44.5
169,5.328658123,1.522647077,1.435184434,2.224435247,4.583625906,1.513900331,3.376865913,3.00E-05,2.212034187,minimize,3.00E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,52:11.7
170,5.520507467,1.477996166,1.605346684,2.527224673,4.780063719,1.331695194,3.499219068,5.22E-05,0.298096812,minimize,5.22E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,52:38.9
171,5.244467158,1.45453834,1.58870166,2.387282752,4.733240776,1.233486413,3.532248964,3.24E-05,2.888770758,minimize,3.24E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,53:06.4
172,5.264933018,1.506227953,1.025779123,2.212409385,4.589042921,1.156654124,3.511342567,2.93E-05,3.768229281,minimize,2.93E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,53:34.5
173,5.460523073,1.450686718,1.450377494,2.40371364,4.843454917,1.337461448,3.424557156,3.39E-05,2.252153315,minimize,3.39E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,54:02.2
174,5.197381448,1.497702501,1.753073229,2.666364116,4.432572668,1.004514929,3.027663161,5.38E-05,1.030316408,minimize,5.38E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,54:29.4
175,5.33615629,1.61340703,1.248726225,2.157456539,4.506440718,1.180456322,3.047803596,3.66E-05,2.014469322,minimize,3.66E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,54:57.2
176,5.183961789,1.592040886,1.566550171,2.005461746,4.357407412,1.15974543,3.076613626,3.68E-05,1.963720112,minimize,3.68E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,55:25.1
177,5.10099915,1.613100444,1.753374968,2.017436524,4.423071201,1.007413789,3.045210281,3.72E-05,2.621728447,minimize,3.72E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,55:53.6
178,5.157858047,1.604451724,1.608726871,2.138300343,4.37346371,1.273990375,3.146318315,3.50E-05,1.757426805,minimize,3.50E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,56:21.9
179,5.15178115,1.616856533,1.741422731,2.767349392,4.536735346,1.34486304,3.153365563,3.46E-05,1.461080318,minimize,3.46E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,56:48.4
180,5.065145893,1.641608746,1.811521201,2.766249129,4.612622566,1.360819611,3.200529634,3.41E-05,1.579197281,minimize,3.41E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,57:14.9
181,5.15880095,1.542415263,1.647824262,2.326662411,4.904634179,1.272212748,3.115355297,3.31E-05,2.413387238,minimize,3.31E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,57:41.4
182,5.160072459,1.55464708,1.425985583,2.383464954,4.741844097,1.442257119,3.256559328,3.29E-05,1.780061247,minimize,3.29E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,58:21.1
183,5.186512727,1.481799728,1.796524337,2.208430165,4.507291906,1.148122993,3.190223165,8.25E-05,0.006700028,minimize,8.25E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,58:48.2
184,5.567597415,1.4250678,1.363663249,2.801577298,4.883275064,1.263336329,3.289592839,3.63E-05,2.155682977,minimize,3.63E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,59:15.1
185,5.135904275,1.535459534,1.517261916,2.180623615,4.419482664,1.601587195,3.079970331,3.37E-05,1.295928022,minimize,3.37E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,59:42.0
186,5.383819873,1.419597001,1.579206259,2.02100884,4.33211028,1.796070306,3.013642256,3.79E-05,1.123467549,minimize,3.79E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,00:08.7
187,5.503639517,1.404322915,1.546172834,2.021466195,4.290719304,1.669105762,3.567601952,2.64E-05,3.066020136,minimize,2.64E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,00:36.2
188,5.571340309,1.481635029,1.460531852,2.229930017,4.399833688,1.007826301,2.982807397,3.82E-05,2.791616493,minimize,3.82E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,01:03.8
189,5.602382963,1.489435297,1.269648915,2.003204715,4.457634342,1.460340174,3.476083889,5.69E-05,0.067117839,minimize,5.69E-05,minimize,FALSE,1,0,,1,0,,1,0,,TRUE,2.38E-06,,01:31.1
